relation	kind	ordinal	column	type	upstream table	derivation	sample values	description	null meaning
pricing_wide	table	25	price_rental_used_na	decimal(10,2)	pricing_historical	`MAX(CASE WHEN pricing_historical.book_option = 'rental' AND pricing_historical.book_condition = 'used' AND pricing_historical.book_format IS NULL THEN CASE WHEN pricing_historical.price < 9999 THEN pricing_historical.price END END)`.	12.34	Price for used unspecified-format rental offerings.	That option/condition/format has no price below the 9999 sentinel ceiling.
pricing_wide	table	26	price_rental_na_physical	decimal(10,2)	pricing_historical	`MAX(CASE WHEN pricing_historical.book_option = 'rental' AND pricing_historical.book_condition IS NULL AND pricing_historical.book_format = 'physical' THEN CASE WHEN pricing_historical.price < 9999 THEN pricing_historical.price END END)`.	12.34	Price for unspecified-condition physical rental offerings.	That option/condition/format has no price below the 9999 sentinel ceiling.
pricing_wide	table	27	price_rental_na_digital	decimal(10,2)	pricing_historical	`MAX(CASE WHEN pricing_historical.book_option = 'rental' AND pricing_historical.book_condition IS NULL AND pricing_historical.book_format = 'digital' THEN CASE WHEN pricing_historical.price < 9999 THEN pricing_historical.price END END)`.	12.34	Price for unspecified-condition digital rental offerings.	That option/condition/format has no price below the 9999 sentinel ceiling.
pricing_wide	table	28	price_rental_na_na	decimal(10,2)	pricing_historical	`MAX(CASE WHEN pricing_historical.book_option = 'rental' AND pricing_historical.book_condition IS NULL AND pricing_historical.book_format IS NULL THEN CASE WHEN pricing_historical.price < 9999 THEN pricing_historical.price END END)`.	12.34	Price for unspecified-condition unspecified-format rental offerings.	That option/condition/format has no price below the 9999 sentinel ceiling.
pricing_wide	table	29	format_count	bigint	pricing_historical	`COUNT(DISTINCT (pricing_historical.book_option, pricing_historical.book_condition, pricing_historical.book_format))` FILTERed to buy/rental listings; tuple NULLs remain distinct values.	42	Distinct option-condition-format combinations offered for the material.	Never NULL; zero means no buy/rental tuple.
pricing_wide	table	30	has_buy	boolean	pricing_historical	`BOOL_OR(pricing_historical.book_option='buy')`.	TRUE	Whether any purchase offer exists for the material.	NULL when every retained row has book_option = NULL; otherwise TRUE if any row is buy and FALSE when all non-NULL values are not buy.
pricing_wide	table	31	has_rent	boolean	pricing_historical	`BOOL_OR(pricing_historical.book_option='rental')`.	TRUE	Whether any rental offer exists for the material.	NULL when every retained row has book_option = NULL; otherwise TRUE if any row is rental and FALSE when all non-NULL values are not rental.
pricing_wide	table	32	price_min	decimal(10,2)	pricing_historical	`MIN(CASE WHEN pricing_historical.price < 9999 THEN pricing_historical.price END)`; zero is retained.	12.34	Lowest valid price across available material offerings.	No price below the 9999 sentinel ceiling in the group.
pricing_wide	table	33	price_max	decimal(10,2)	pricing_historical	`MAX(CASE WHEN pricing_historical.price < 9999 THEN pricing_historical.price END)`; zero is retained.	12.34	Highest valid price across available material offerings.	No price below the 9999 sentinel ceiling in the group.
pricing_wide	table	34	price_avg	double	pricing_historical	`(price_min + price_max) / 2.0`; never `AVG()`.	12.34	Legacy midpoint between minimum and maximum material prices.	Either price bound is missing.
pricing_wide	table	35	rental_days_min	integer	pricing_historical	`MIN(pricing_historical.rental_days) FILTER (WHERE pricing_historical.book_option='rental')`.	42	Shortest available rental term measured in days.	No rental listing has an explicit rental term.
pricing_wide	table	36	rental_days_max	integer	pricing_historical	`MAX(pricing_historical.rental_days) FILTER (WHERE pricing_historical.book_option='rental')`.	42	Longest available rental term measured in days.	No rental listing has an explicit rental term.
pricing_wide	table	37	price_buy_min	decimal(10,2)	pricing_historical	`MIN(CASE WHEN pricing_historical.price < 9999 THEN pricing_historical.price END) FILTER (WHERE pricing_historical.book_option='buy')`.	12.34	Lowest valid purchase price across available material offerings.	No buy price below the 9999 sentinel ceiling.
pricing_wide	table	38	price_buy_max	decimal(10,2)	pricing_historical	`MAX(CASE WHEN pricing_historical.price < 9999 THEN pricing_historical.price END) FILTER (WHERE pricing_historical.book_option='buy')`.	12.34	Highest valid purchase price across available material offerings.	No buy price below the 9999 sentinel ceiling.
comprehensive_data	table	1	ISBN13	bigint	course_catalog_20251215	`course_catalog_20251215.ISBN13` passthrough.	9780000000002	Book or material identifier used for cross-source matching.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	2	Title	varchar	course_catalog_20251215	`course_catalog_20251215.Title` passthrough.	Introduction to Biology	Title supplied for the adopted course material.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	3	Author	varchar	course_catalog_20251215	`course_catalog_20251215.Author` passthrough.	A. Example	Author credited for the adopted course material.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	4	Publisher	varchar	course_catalog_20251215	`course_catalog_20251215.Publisher` passthrough.	Example Press	Publisher credited for the adopted course material.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	5	Imprint	varchar	course_catalog_20251215	`course_catalog_20251215.Imprint` passthrough.	Example Academic	Publishing imprint named for the adopted material.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	6	Format	varchar	course_catalog_20251215	`course_catalog_20251215.Format` passthrough.	digital	Material format supplied by the catalog source.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	7	FormatType	varchar	course_catalog_20251215	`course_catalog_20251215.FormatType` passthrough.	Book	Catalog classification label for the material format.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	8	book_status	varchar	course_catalog_20251215	`course_catalog_20251215.book_status` passthrough.	required	Adoption priority assigned to the course material.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	9	unit_id	bigint	course_catalog_20251215	`course_catalog_20251215.unit_id` passthrough.	1001	IPEDS institution identifier used throughout the pipeline.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	10	school	varchar	course_catalog_20251215	`course_catalog_20251215.school` passthrough.	Example University	Institution or school name attached to the course.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	11	state	varchar	course_catalog_20251215	`course_catalog_20251215.state` passthrough.	CA	State or province code for the institution.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	12	dept_code	varchar	course_catalog_20251215	`course_catalog_20251215.dept_code` passthrough.	BIO	Short code identifying the academic department.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	13	department	varchar	course_catalog_20251215	`course_catalog_20251215.department` passthrough.	Biology	Academic department responsible for the course.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	14	dept_description	varchar	course_catalog_20251215	`course_catalog_20251215.dept_description` passthrough.	Biology	Expanded description of the academic department.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	15	course_number	varchar	course_catalog_20251215	`course_catalog_20251215.course_number` passthrough.	101	Catalog number identifying the course within its department.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	16	section	varchar	course_catalog_20251215	`course_catalog_20251215.section` passthrough.	001	Source code distinguishing sections of the same course.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	17	course_title	varchar	course_catalog_20251215	`course_catalog_20251215.course_title` passthrough.	Introduction to Biology	Official title assigned to the course.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	18	course_level	varchar	course_catalog_20251215	`course_catalog_20251215.course_level` passthrough.	Introductory or general undergraduate	Instructional level assigned to the course.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	19	course_subject	varchar	course_catalog_20251215	`course_catalog_20251215.course_subject` passthrough.	BIO	Subject area assigned to the course.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	20	period	varchar	course_catalog_20251215	`course_catalog_20251215.period` passthrough.	Fall 2025	Human-readable academic term label from the source.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	21	enrollments	integer	course_catalog_20251215	`course_catalog_20251215.enrollments` passthrough.	42	Enrollment reported directly for the course section.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
